algo,alphabet,text_size,pattern_size,sub_cnt,avg_time,avg_oper
simple,nonbinary,100000,1200,4,144217,647973
simple,nonbinary,100000,1300,4,145411,650244
simple,nonbinary,100000,1400,4,147306,658257
simple,nonbinary,100000,1500,4,169861,753484
simple,nonbinary,100000,1600,4,155835,699351
simple,nonbinary,100000,1700,4,158927,713797
simple,nonbinary,100000,1800,4,139775,628757
simple,nonbinary,100000,1900,4,158815,711825
simple,nonbinary,100000,2000,4,157875,721187
simple,nonbinary,100000,2100,4,151541,681280
simple,nonbinary,100000,2200,4,148558,665717
simple,nonbinary,100000,2300,4,156068,708403
simple,nonbinary,100000,2400,4,148815,682848
simple,nonbinary,100000,2500,4,138961,632749
simple,nonbinary,100000,2600,4,157506,723262
simple,nonbinary,100000,2700,4,146842,667282
simple,nonbinary,100000,2800,4,131786,604162
simple,nonbinary,100000,2900,4,134582,610418
simple,nonbinary,100000,3000,4,151008,704401
