,sort,total_array_size,array_type,size,time_ns,operations
2420,simpleInsertSort,bigSize,reverse4100-1,2400,1363208,5762412
2421,simpleInsertSort,bigSize,reverse4100-1,2500,1470227,6252508
2422,simpleInsertSort,bigSize,reverse4100-1,2600,1583676,6762626
2423,simpleInsertSort,bigSize,reverse4100-1,2700,1707228,7292736
2424,simpleInsertSort,bigSize,reverse4100-1,2800,1835065,7842844
2425,simpleInsertSort,bigSize,reverse4100-1,2900,1967702,8412942
2426,simpleInsertSort,bigSize,reverse4100-1,3000,2105544,9003044
2427,simpleInsertSort,bigSize,reverse4100-1,3100,2247595,9613106
2428,simpleInsertSort,bigSize,reverse4100-1,3200,2394650,10243232
2429,simpleInsertSort,bigSize,reverse4100-1,3300,2544768,10893346
2430,simpleInsertSort,bigSize,reverse4100-1,3400,2766771,11563472
2431,simpleInsertSort,bigSize,reverse4100-1,3500,2862211,12253580
2432,simpleInsertSort,bigSize,reverse4100-1,3600,3026341,12963652
2433,simpleInsertSort,bigSize,reverse4100-1,3700,3198635,13693770
2434,simpleInsertSort,bigSize,reverse4100-1,3800,3442840,14443884
2435,simpleInsertSort,bigSize,reverse4100-1,3900,3551643,15213980
2436,simpleInsertSort,bigSize,reverse4100-1,4000,3736541,16004074
2437,simpleInsertSort,bigSize,reverse4100-1,4100,3947480,16814184
2438,simpleInsertSort,smallSize,reverse4100-1,50,850,2548
2439,simpleInsertSort,smallSize,reverse4100-1,100,3376,10076
2440,simpleInsertSort,smallSize,reverse4100-1,150,7026,22628
2441,simpleInsertSort,smallSize,reverse4100-1,200,12042,40172
2442,simpleInsertSort,smallSize,reverse4100-1,250,18284,62722
2443,simpleInsertSort,smallSize,reverse4100-1,300,26493,90280
